similaridad_juniward,similaridad_uerd,similaridad_jmipod,similaridad_original,distancia_juniward,distancia_uerd,distancia_jmipod,algoritmo_inseguro,predicciones
0.9768427546999704,0.9779773728272859,0.9772323952762347,0.9999999999999998,0.023157245300029605,0.022022627172714082,0.022767604723765267,distancia_juniward,distancia_jmipod
0.9806041009030586,0.9790134401587498,0.9748373252265076,1.0000000000000002,0.019395899096941394,0.020986559841250196,0.025162674773492433,distancia_jmipod,distancia_jmipod
0.9811831205309077,0.9818284485038697,0.9812963895954434,0.9999999999999999,0.018816879469092274,0.018171551496130256,0.018703610404556592,distancia_juniward,distancia_jmipod
0.9839633800236114,0.983315219774607,0.9034028093665659,0.9999999999999999,0.01603661997638861,0.016684780225392992,0.09659719063343408,distancia_jmipod,distancia_jmipod
0.9601070251973505,0.9586885766031493,0.8860855919442119,1.0,0.03989297480264953,0.04131142339685068,0.11391440805578812,distancia_jmipod,distancia_jmipod
0.9744724236212173,0.9780663811954959,0.9784730991309243,0.9999999999999998,0.025527576378782668,0.021933618804504063,0.021526900869075716,distancia_juniward,distancia_juniward
0.994024274176496,0.9942640442879064,0.9425274670698136,1.0,0.00597572582350403,0.005735955712093621,0.05747253293018639,distancia_jmipod,distancia_jmipod
0.9887643495067348,0.9892041247430038,0.9906053622422124,1.0000000000000002,0.011235650493265248,0.010795875256996212,0.009394637757787594,distancia_juniward,distancia_uerd
0.9907861387495372,0.9900384305416405,0.960894895534863,1.0000000000000002,0.009213861250462752,0.009961569458359465,0.03910510446513704,distancia_jmipod,distancia_jmipod
0.989334953392571,0.9878859527419905,0.980229192279124,1.0,0.010665046607428952,0.012114047258009464,0.019770807720876027,distancia_jmipod,distancia_jmipod
0.9551620613462647,0.945984457514469,0.9637691302754976,0.9999999999999998,0.04483793865373531,0.054015542485530976,0.0362308697245024,distancia_uerd,distancia_uerd
0.9725471105242459,0.9706641843044318,0.9862129306026016,0.9999999999999998,0.027452889475754083,0.0293358156955682,0.013787069397398377,distancia_uerd,distancia_uerd
0.9752623760377813,0.9633146302099586,0.9362246525260892,1.0000000000000002,0.02473762396221868,0.036685369790041444,0.06377534747391078,distancia_jmipod,distancia_jmipod
0.993968363629054,0.994359546299207,0.9851929594613986,0.9999999999999999,0.0060316363709459475,0.0056404537007930244,0.01480704053860138,distancia_jmipod,distancia_jmipod
0.9928430845356108,0.9965699952205075,0.9962661092368976,1.0000000000000002,0.007156915464389235,0.0034300047794925126,0.0037338907631023766,distancia_juniward,distancia_jmipod
0.9937162909352085,0.9976318579207921,0.9793759883756041,1.0000000000000002,0.006283709064791476,0.00236814207920788,0.020624011624395866,distancia_jmipod,distancia_jmipod
0.9699036703693582,0.99037221056517,0.9892705506428188,1.0,0.030096329630641794,0.009627789434830003,0.010729449357181231,distancia_juniward,distancia_juniward
0.9858721824023108,0.9911162203845167,0.9780540943803586,0.9999999999999999,0.014127817597689218,0.008883779615483256,0.02194590561964138,distancia_jmipod,distancia_jmipod
0.9835463023959731,0.981550889845677,0.9687428571903229,0.9999999999999997,0.01645369760402693,0.018449110154323045,0.03125714280967706,distancia_jmipod,distancia_jmipod
0.9907375010199884,0.9872421964125384,0.9698425175527673,0.9999999999999997,0.009262498980011635,0.012757803587461591,0.03015748244723271,distancia_jmipod,distancia_jmipod
0.9922605004872187,0.9945792533011095,0.9747718029662606,0.9999999999999998,0.0077394995127813004,0.005420746698890477,0.025228197033739352,distancia_jmipod,distancia_jmipod
0.9860623876861778,0.9883796962051823,0.9817455243572103,1.0000000000000002,0.013937612313822179,0.01162030379481771,0.018254475642789703,distancia_jmipod,distancia_jmipod
0.9893266301419926,0.9904647625686721,0.9400319812070952,0.9999999999999999,0.010673369858007375,0.009535237431327892,0.05996801879290481,distancia_jmipod,distancia_jmipod
0.994983472801007,0.9947419276153522,0.9470194638567819,0.9999999999999997,0.005016527198993037,0.005258072384647816,0.05298053614321807,distancia_jmipod,distancia_jmipod
0.9775165440090643,0.9834036049008907,0.9753711027377819,1.0000000000000002,0.022483455990935708,0.016596395099109262,0.024628897262218064,distancia_jmipod,distancia_jmipod
0.9903535090681588,0.9898641196890441,0.9773207568079462,1.0,0.009646490931841223,0.010135880310955914,0.022679243192053833,distancia_jmipod,distancia_jmipod
0.9964186245257846,0.9964745504839229,0.9955960637053585,1.0000000000000002,0.0035813754742154424,0.0035254495160771393,0.004403936294641531,distancia_jmipod,distancia_jmipod
0.9905935400650331,0.9870272438479025,0.981447794544256,0.9999999999999998,0.009406459934966915,0.012972756152097475,0.018552205455743986,distancia_jmipod,distancia_jmipod
0.9903614867767018,0.9961569708669182,0.9618218041093981,1.0000000000000002,0.009638513223298228,0.0038430291330817656,0.038178195890601896,distancia_jmipod,distancia_jmipod
0.9950830782355827,0.9945370748989086,0.9844674380154719,1.0000000000000002,0.00491692176441727,0.005462925101091365,0.015532561984528126,distancia_jmipod,distancia_jmipod
0.9933832817648104,0.9934774364239122,0.9921005900221139,1.0,0.0066167182351896114,0.006522563576087825,0.007899409977886074,distancia_jmipod,distancia_jmipod
0.9876416004029203,0.9856911916550861,0.9946584919326544,1.0000000000000002,0.012358399597079739,0.014308808344913881,0.005341508067345568,distancia_uerd,distancia_uerd
0.9872998003501698,0.9955986370508513,0.96896053314872,1.0000000000000002,0.012700199649830157,0.004401362949148724,0.031039466851280006,distancia_jmipod,distancia_jmipod
0.9961447450950432,0.9964530140396352,0.9429048174711779,0.9999999999999998,0.003855254904956751,0.0035469859603648457,0.057095182528822064,distancia_jmipod,distancia_jmipod
0.9529239211503433,0.964475851562911,0.9645735991451244,1.0000000000000002,0.0470760788496567,0.035524148437088954,0.035426400854875584,distancia_juniward,distancia_juniward
0.9580053572750239,0.9739269490992798,0.9717141138325756,0.9999999999999999,0.041994642724976106,0.026073050900720207,0.028285886167424446,distancia_juniward,distancia_juniward
0.9888394972958828,0.9947316915847907,0.9816627789756872,1.0000000000000002,0.01116050270411717,0.005268308415209311,0.01833722102431279,distancia_jmipod,distancia_jmipod
0.9867272169667511,0.9924079071009375,0.9857266719890189,1.0,0.013272783033248858,0.007592092899062486,0.014273328010981134,distancia_jmipod,distancia_jmipod
0.9886258811795644,0.995891645787056,0.9788777797715461,1.0000000000000002,0.011374118820435597,0.0041083542129439765,0.021122220228453892,distancia_jmipod,distancia_jmipod
0.9716733473150454,0.9736571916713367,0.9696019230615156,0.9999999999999999,0.0283266526849546,0.026342808328663314,0.030398076938484397,distancia_jmipod,distancia_jmipod
0.9432164936429581,0.9813726573682724,0.9651885126947003,1.0,0.05678350635704188,0.018627342631727606,0.034811487305299704,distancia_juniward,distancia_juniward
0.9758528391394605,0.971405212203662,0.9805664487199396,1.0,0.024147160860539474,0.02859478779633795,0.019433551280060413,distancia_uerd,distancia_uerd
0.9856578997607351,0.9862780949366529,0.9837801035733972,0.9999999999999998,0.014342100239264854,0.01372190506334714,0.01621989642660282,distancia_jmipod,distancia_jmipod
0.9768231310090743,0.9870084860268327,0.9785730588686824,1.0,0.023176868990925747,0.012991513973167335,0.0214269411313176,distancia_juniward,distancia_juniward
0.9739813189207949,0.9854933495606057,0.9586009775079737,1.0000000000000002,0.02601868107920513,0.014506650439394253,0.041399022492026316,distancia_jmipod,distancia_jmipod
0.9886751992638052,0.9894818317838822,0.9870559986046187,0.9999999999999998,0.011324800736194796,0.01051816821611784,0.012944001395381322,distancia_jmipod,distancia_jmipod
0.9862963040045106,0.9849603439855347,0.9864561441295451,1.0000000000000002,0.013703695995489373,0.01503965601446533,0.013543855870454924,distancia_uerd,distancia_uerd
0.982566085416633,0.9708058885838969,0.9647495395574287,0.9999999999999999,0.01743391458336696,0.029194111416103063,0.035250460442571296,distancia_jmipod,distancia_jmipod
0.9959017635104349,0.9958826930967818,0.9761121113872969,1.0,0.004098236489565088,0.00411730690321821,0.02388788861270308,distancia_jmipod,distancia_jmipod
0.9614006015538819,0.9653613936199529,0.9626665219796741,1.0,0.03859939844611815,0.03463860638004712,0.03733347802032594,distancia_juniward,distancia_jmipod
0.9888562943455694,0.9893575439527378,0.9866255348939835,1.0000000000000002,0.011143705654430569,0.010642456047262217,0.013374465106016475,distancia_jmipod,distancia_jmipod
0.9560473081861729,0.9576160632298908,0.8714964095894219,1.0000000000000002,0.043952691813827105,0.04238393677010921,0.12850359041057813,distancia_jmipod,distancia_jmipod
0.99745172794676,0.997392852598642,0.9821350565845814,1.0000000000000002,0.0025482720532400416,0.0026071474013580342,0.017864943415418555,distancia_jmipod,distancia_jmipod
0.9574778093851477,0.9527559170254816,0.9527338026589561,0.9999999999999999,0.042522190614852295,0.04724408297451843,0.04726619734104387,distancia_jmipod,distancia_uerd
0.9840670286415358,0.9905882991958342,0.9838274387652256,1.0000000000000002,0.015932971358464165,0.009411700804165757,0.016172561234774396,distancia_jmipod,distancia_jmipod
0.995044580643475,0.9939998189680619,0.9919120003111195,1.0000000000000002,0.004955419356524993,0.006000181031938112,0.00808799968888052,distancia_jmipod,distancia_jmipod
0.9633725906430513,0.9562557644428692,0.9444484936567276,1.0,0.03662740935694875,0.043744235557130806,0.05555150634327244,distancia_jmipod,distancia_jmipod
0.9933472078516575,0.9931638648733364,0.9864762757932248,1.0000000000000004,0.006652792148342468,0.0068361351266635895,0.013523724206775167,distancia_jmipod,distancia_jmipod
0.9727578318525371,0.9704678394679768,0.9814208065697513,1.0,0.027242168147462942,0.029532160532023233,0.01857919343024872,distancia_uerd,distancia_uerd
0.9935484946697312,0.9929527157445251,0.9830792042671542,1.0000000000000002,0.006451505330268836,0.0070472842554748505,0.016920795732845773,distancia_jmipod,distancia_jmipod
0.9765956838493667,0.975060905887236,0.9789488705801088,1.0000000000000002,0.02340431615063332,0.02493909411276396,0.02105112941989118,distancia_uerd,distancia_uerd
0.9822081774198572,0.9817480096515797,0.9810561056763125,0.9999999999999997,0.01779182258014278,0.01825199034842029,0.018943894323687482,distancia_jmipod,distancia_jmipod
0.9777022997060822,0.9885700523310318,0.9790765033078328,1.0000000000000002,0.022297700293917755,0.01142994766896821,0.0209234966921672,distancia_juniward,distancia_juniward
0.990011897062947,0.9871345482569845,0.988641958079173,1.0,0.00998810293705299,0.012865451743015455,0.011358041920827011,distancia_uerd,distancia_uerd
0.9928989635624933,0.9970943466874359,0.9792894271503546,0.9999999999999998,0.0071010364375067025,0.0029056533125640938,0.020710572849645392,distancia_jmipod,distancia_jmipod
0.9809273834390257,0.9796619259121438,0.9406717974877767,0.9999999999999998,0.019072616560974254,0.02033807408785615,0.05932820251222326,distancia_jmipod,distancia_jmipod
0.9909202859951761,0.9965233960733373,0.9382315341864084,1.0000000000000002,0.00907971400482388,0.0034766039266627136,0.06176846581359163,distancia_jmipod,distancia_jmipod
0.9931697977882337,0.9920500363948201,0.9563827443064831,1.0000000000000002,0.006830202211766334,0.007949963605179855,0.04361725569351693,distancia_jmipod,distancia_jmipod
0.9765498159413133,0.9741666865439482,0.9883296841313748,0.9999999999999998,0.023450184058686707,0.025833313456051776,0.011670315868625214,distancia_uerd,distancia_uerd
0.9696820100000236,0.980107062502639,0.9465473315734015,1.0,0.03031798999997637,0.019892937497360985,0.05345266842659846,distancia_jmipod,distancia_jmipod
0.9957950621186995,0.9966107861973003,0.9475424192230221,1.0,0.004204937881300497,0.003389213802699742,0.05245758077697793,distancia_jmipod,distancia_jmipod
0.9812891133516887,0.9818216914609672,0.9784194140931489,1.0000000000000002,0.01871088664831133,0.018178308539032795,0.02158058590685108,distancia_jmipod,distancia_jmipod
0.978575287319325,0.9800391003411048,0.9770032976857401,0.9999999999999998,0.02142471268067503,0.019960899658895248,0.022996702314259876,distancia_jmipod,distancia_jmipod
0.9917669057848666,0.9964782691615303,0.9713576179016911,0.9999999999999998,0.008233094215133407,0.0035217308384697388,0.02864238209830894,distancia_jmipod,distancia_jmipod
0.9825008329842249,0.9779594135150049,0.9780995655520331,1.0000000000000002,0.01749916701577514,0.022040586484995073,0.021900434447966854,distancia_uerd,distancia_uerd
0.9892840119940453,0.9968657484230742,0.9678021792409699,1.0,0.010715988005954746,0.0031342515769258172,0.032197820759030105,distancia_jmipod,distancia_jmipod
0.9475514120744128,0.9401121089927713,0.9686098908134694,0.9999999999999998,0.05244858792558715,0.05988789100722869,0.031390109186530624,distancia_uerd,distancia_uerd
0.9822788748508823,0.9804136171779608,0.9834553541965493,1.0,0.017721125149117722,0.019586382822039172,0.01654464580345072,distancia_uerd,distancia_uerd
0.9912532936542898,0.9904580272200755,0.9821029942731849,0.9999999999999997,0.008746706345710176,0.009541972779924524,0.017897005726815074,distancia_jmipod,distancia_jmipod
0.9441358538633936,0.92795290904179,0.9703314109015118,1.0000000000000002,0.055864146136606396,0.07204709095821005,0.02966858909848824,distancia_uerd,distancia_uerd
0.9906167940021405,0.9876730530592581,0.9845630367338809,1.0000000000000002,0.009383205997859467,0.012326946940741879,0.015436963266119097,distancia_jmipod,distancia_jmipod
0.9599785901242717,0.9792331366965461,0.9886600333175931,0.9999999999999998,0.04002140987572833,0.020766863303453897,0.011339966682406888,distancia_juniward,distancia_juniward
0.9946025421157281,0.9976735683364061,0.8936047846930538,1.0,0.005397457884271928,0.0023264316635939197,0.10639521530694618,distancia_jmipod,distancia_jmipod
0.9918271584039169,0.989670247370184,0.9440126851918219,1.0,0.008172841596083114,0.010329752629815947,0.05598731480817809,distancia_jmipod,distancia_jmipod
0.9969135041626276,0.9983220572566465,0.9767593574385219,1.0,0.003086495837372416,0.0016779427433535332,0.023240642561478064,distancia_jmipod,distancia_jmipod
0.9849512068665287,0.983132451977977,0.9877518620850025,1.0,0.015048793133471294,0.01686754802202295,0.012248137914997459,distancia_uerd,distancia_uerd
0.9902024132132623,0.9901539872232284,0.9643067824191436,0.9999999999999999,0.0097975867867377,0.009846012776771551,0.03569321758085642,distancia_jmipod,distancia_jmipod
0.9850015389247406,0.9829737234316821,0.9760189313585422,1.0,0.014998461075259373,0.0170262765683179,0.02398106864145777,distancia_jmipod,distancia_jmipod
0.9532063121411193,0.9512882574631244,0.8912243476753936,1.0,0.04679368785888072,0.0487117425368756,0.1087756523246064,distancia_jmipod,distancia_jmipod
0.9783755763055076,0.9786730136503188,0.96531760860265,0.9999999999999999,0.021624423694492356,0.02132698634968122,0.034682391397349965,distancia_jmipod,distancia_jmipod
0.9807004719709285,0.9772582804643153,0.9814330837417391,0.9999999999999997,0.019299528029071533,0.022741719535684712,0.0185669162582609,distancia_uerd,distancia_uerd
0.9802309008679732,0.981005871021159,0.9533149468360785,0.9999999999999999,0.019769099132026846,0.018994128978841007,0.046685053163921464,distancia_jmipod,distancia_jmipod
0.9672095209800984,0.9632880903499109,0.9777690617538971,1.0000000000000002,0.03279047901990162,0.03671190965008908,0.022230938246102894,distancia_uerd,distancia_uerd
0.9403224423808778,0.9362391780829359,0.9502723878218129,1.0,0.05967755761912219,0.06376082191706411,0.04972761217818711,distancia_uerd,distancia_uerd
0.990860996644763,0.9975479088688337,0.9834316649595328,1.0000000000000002,0.009139003355236985,0.0024520911311662896,0.016568335040467175,distancia_jmipod,distancia_jmipod
0.986724226085499,0.9866775994436058,0.9845603767357074,1.0000000000000002,0.013275773914500966,0.01332240055639422,0.015439623264292601,distancia_jmipod,distancia_jmipod
0.9935134583227234,0.9941117547583684,0.9748893933761427,1.0000000000000002,0.0064865416772765805,0.005888245241631562,0.025110606623857334,distancia_jmipod,distancia_jmipod
0.9932806672968985,0.9922904883669267,0.9919757060478748,0.9999999999999998,0.006719332703101544,0.007709511633073318,0.008024293952125228,distancia_jmipod,distancia_jmipod
0.9938583775679561,0.9937465745725957,0.9761420674602054,1.0,0.006141622432043858,0.006253425427404258,0.023857932539794624,distancia_jmipod,distancia_jmipod
0.9926907748524344,0.9954199597132442,0.9284209302861361,0.9999999999999998,0.007309225147565601,0.004580040286755849,0.07157906971386385,distancia_jmipod,distancia_jmipod
0.9781736339043113,0.976651614324849,0.9246199483707139,0.9999999999999997,0.021826366095688665,0.023348385675150962,0.07538005162928607,distancia_jmipod,distancia_jmipod
0.9846701004857644,0.983166914774199,0.9679000831604507,1.0000000000000002,0.015329899514235579,0.01683308522580096,0.03209991683954927,distancia_jmipod,distancia_jmipod
0.9980562192195305,0.9979802665875263,0.9847686048964255,1.0000000000000002,0.0019437807804695284,0.0020197334124737454,0.015231395103574519,distancia_jmipod,distancia_jmipod
0.9844989086223623,0.9823224366241015,0.9921274652537692,0.9999999999999999,0.015501091377637666,0.017677563375898542,0.007872534746230841,distancia_uerd,distancia_uerd
0.972419567451135,0.9685167752860764,0.9835495058074724,1.0,0.027580432548864997,0.03148322471392362,0.016450494192527643,distancia_uerd,distancia_uerd
0.9786227783542858,0.9834757604399454,0.9511187161285256,1.0,0.021377221645714206,0.016524239560054554,0.04888128387147439,distancia_jmipod,distancia_jmipod
0.9785902487005143,0.9821965445105076,0.9372522150364736,0.9999999999999999,0.021409751299485746,0.01780345548949236,0.0627477849635264,distancia_jmipod,distancia_jmipod
0.9879658977056436,0.9890403627326559,0.986900665992388,0.9999999999999999,0.012034102294356419,0.010959637267344058,0.013099334007611985,distancia_jmipod,distancia_jmipod
0.974733738229575,0.9767787132199817,0.9634279081573609,1.0,0.025266261770425014,0.023221286780018335,0.0365720918426391,distancia_jmipod,distancia_jmipod
0.9911128901040707,0.9915245293822472,0.9839504840860013,0.9999999999999998,0.008887109895929335,0.008475470617752778,0.016049515913998724,distancia_jmipod,distancia_jmipod
0.9862591774096164,0.9813577940031037,0.9830781911256778,1.0,0.013740822590383561,0.018642205996896255,0.016921808874322153,distancia_uerd,distancia_uerd
0.9959065027092816,0.9981818988109968,0.9890955980199303,1.0,0.004093497290718395,0.0018181011890031629,0.0109044019800697,distancia_jmipod,distancia_jmipod
0.9909564352942031,0.9850874479667261,0.969167268264304,0.9999999999999999,0.009043564705796925,0.014912552033273907,0.030832731735696006,distancia_jmipod,distancia_jmipod
0.9709673582708949,0.9675307511738611,0.9665251858342133,1.0000000000000002,0.029032641729105135,0.032469248826138886,0.03347481416578668,distancia_jmipod,distancia_jmipod
0.9927292176700273,0.9978638903681752,0.9835499174879164,0.9999999999999998,0.0072707823299726915,0.0021361096318247563,0.016450082512083575,distancia_jmipod,distancia_jmipod
0.9896446525357045,0.9874068643730638,0.9768514030381837,1.0,0.01035534746429545,0.012593135626936203,0.02314859696181626,distancia_jmipod,distancia_jmipod
0.9977613554778622,0.9983979986158928,0.9603504291619481,0.9999999999999999,0.002238644522137845,0.0016020013841071545,0.03964957083805187,distancia_jmipod,distancia_jmipod
0.9766363415440725,0.9689962709337757,0.9888852699067825,1.0,0.023363658455927472,0.031003729066224284,0.011114730093217506,distancia_uerd,distancia_uerd
0.9563819030137679,0.9630502187184491,0.9745785932950816,1.0,0.04361809698623209,0.03694978128155091,0.025421406704918437,distancia_juniward,distancia_juniward
0.9676751227643872,0.9565379555556559,0.972656481365706,1.0,0.03232487723561284,0.043462044444344095,0.027343518634293962,distancia_uerd,distancia_uerd
0.985597875604656,0.9855124301603488,0.9681485460591189,1.0000000000000002,0.014402124395344051,0.01448756983965116,0.03185145394088107,distancia_jmipod,distancia_jmipod
0.9942988548746567,0.9929323235361307,0.9596780510271168,0.9999999999999999,0.005701145125343254,0.007067676463869299,0.040321948972883215,distancia_jmipod,distancia_jmipod
0.9888796491028914,0.9860032647954772,0.8876652169946653,0.9999999999999999,0.01112035089710861,0.013996735204522825,0.11233478300533473,distancia_jmipod,distancia_jmipod
0.98695844378351,0.9838480597446224,0.9875459404389093,1.0,0.013041556216489947,0.016151940255377584,0.012454059561090691,distancia_uerd,distancia_uerd
0.9927808542024616,0.9932116403768102,0.9785257951013339,1.0,0.007219145797538351,0.006788359623189799,0.021474204898666138,distancia_jmipod,distancia_jmipod
0.9918393004728928,0.9934313999834101,0.968176909732119,1.0,0.008160699527107185,0.006568600016589876,0.031823090267880993,distancia_jmipod,distancia_jmipod
0.9792054980964395,0.9802244459491878,0.9733369225654025,1.0,0.02079450190356047,0.019775554050812216,0.026663077434597504,distancia_jmipod,distancia_jmipod
0.9946774876399262,0.9952848562401099,0.9346137066017617,0.9999999999999998,0.00532251236007375,0.004715143759890128,0.06538629339823832,distancia_jmipod,distancia_jmipod
0.9933171530081565,0.9932464661683057,0.9919527399620395,1.0000000000000002,0.006682846991843516,0.006753533831694303,0.008047260037960524,distancia_jmipod,distancia_jmipod
0.998079254807161,0.9968155782141624,0.9800838738929929,1.0000000000000002,0.001920745192839024,0.0031844217858375545,0.019916126107007104,distancia_jmipod,distancia_jmipod
0.9751960684552573,0.9677378629622339,0.9733031451711315,0.9999999999999997,0.024803931544742697,0.03226213703776615,0.02669685482886852,distancia_uerd,distancia_uerd
0.9967094093850603,0.9970310567606181,0.995502821591213,1.0000000000000002,0.003290590614939748,0.002968943239381905,0.00449717840878705,distancia_jmipod,distancia_jmipod
0.9944453480898255,0.9928654275792457,0.9835165962233292,0.9999999999999999,0.005554651910174457,0.007134572420754326,0.01648340377667079,distancia_jmipod,distancia_jmipod
0.9829906309428025,0.9907842543508785,0.9723216225592961,1.0,0.01700936905719752,0.009215745649121532,0.027678377440703894,distancia_jmipod,distancia_jmipod
0.9910565332674967,0.9917188846776521,0.9901472461213593,0.9999999999999999,0.008943466732503347,0.008281115322347876,0.009852753878640708,distancia_jmipod,distancia_jmipod
0.9732505418066528,0.9726867780942454,0.960103636833249,1.0000000000000002,0.026749458193347175,0.02731322190575458,0.03989636316675105,distancia_jmipod,distancia_jmipod
0.9792555279920444,0.9760653628543382,0.9879270305655765,1.0000000000000002,0.020744472007955594,0.023934637145661797,0.012072969434423486,distancia_uerd,distancia_uerd
0.99167053186235,0.9912226646915681,0.9896765996448151,1.0000000000000002,0.008329468137650009,0.008777335308431944,0.010323400355184864,distancia_jmipod,distancia_jmipod
0.9629650695362841,0.9500987361155252,0.9800218140091087,0.9999999999999999,0.037034930463715865,0.0499012638844748,0.019978185990891295,distancia_uerd,distancia_uerd
0.9713588868273774,0.9714351873964335,0.9262533060699583,1.0,0.028641113172622634,0.02856481260356647,0.07374669393004174,distancia_jmipod,distancia_jmipod
0.9647866135710332,0.9713591232693839,0.9707979737242255,1.0000000000000002,0.035213386428966764,0.028640876730616105,0.029202026275774506,distancia_juniward,distancia_juniward
0.9489397195773159,0.9364629519246742,0.9679408434687943,0.9999999999999996,0.05106028042268407,0.06353704807532579,0.032059156531205724,distancia_uerd,distancia_uerd
0.9874525522796151,0.9874295591849254,0.9567693496990162,1.0,0.012547447720384852,0.012570440815074635,0.04323065030098383,distancia_jmipod,distancia_jmipod
0.9793671493980115,0.9758416787594226,0.9476878476194526,0.9999999999999998,0.020632850601988495,0.024158321240577374,0.05231215238054743,distancia_jmipod,distancia_jmipod
0.9684939978935839,0.9603883856591465,0.9842158176604772,0.9999999999999998,0.031506002106416076,0.039611614340853474,0.015784182339522834,distancia_uerd,distancia_uerd
0.9848264002426067,0.9832294699710941,0.9926812857881728,1.0,0.015173599757393297,0.01677053002890594,0.007318714211827171,distancia_uerd,distancia_uerd
0.9777073915805076,0.9636684084323075,0.934984837978814,1.0000000000000002,0.022292608419492432,0.0363315915676925,0.06501516202118596,distancia_jmipod,distancia_jmipod
0.9721366968315553,0.9692684748505305,0.9044322091629544,1.0,0.027863303168444653,0.03073152514946953,0.09556779083704559,distancia_jmipod,distancia_jmipod
